arco_NO_falla; ventas_perdidas ;costo_ventas_perdidas
Villeta-Bogota/; $ 4.344.227,00 ;4,34E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 293.127,00 ;2,93E+11
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 730.237,00 ;7,30E+11
Villeta-Bogota/; $ 4.439.238,00 ;4,44E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 5.591.383,00 ;5,59E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 630.239,00 ;6,30E+11
Villeta-Bogota/; $ 21.814.184,00 ;2,18E+13
Villeta-Bogota/; $ 2.251.396,00 ;2,25E+12
Villeta-Bogota/; $ 652.470,00 ;6,52E+11
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 5.456.300,00 ;5,46E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 6.312.591,00 ;6,31E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 4.702.874,00 ;4,70E+12
Villeta-Bogota/; $ 636.937,00 ;6,37E+11
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 1.778.554,00 ;1,78E+12
Villeta-Bogota/; $ 630.587,00 ;6,31E+11
Villeta-Bogota/; $ 5.495.092,00 ;5,50E+12
Villeta-Bogota/; $ 4.792.619,00 ;4,79E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 1.442.106,00 ;1,44E+12
Villeta-Bogota/; $ 5.591.383,00 ;5,59E+12
Villeta-Bogota/; $ 790.721,00 ;7,91E+11
Villeta-Bogota/; $ 5.987.048,00 ;5,99E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 4.473.304,00 ;4,47E+12
Villeta-Bogota/; $ 1.725.932,00 ;1,73E+12
Villeta-Bogota/; $ 5.591.383,00 ;5,59E+12
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Villeta-Bogota/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.856.982,00 ;2,86E+12
Cali-Jamundi/; $ 4.773.934,00 ;4,77E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 3.247.688,00 ;3,25E+12
Cali-Jamundi/; $ 308.667,00 ;3,09E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.453.112,00 ;5,45E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 165.913,00 ;1,66E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.366.897,00 ;1,37E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 991.790,00 ;9,92E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.338.749,00 ;1,34E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.350.892,00 ;5,35E+12
Cali-Jamundi/; $ 1.715.776,00 ;1,72E+12
Cali-Jamundi/; $ 568.692,00 ;5,69E+11
Cali-Jamundi/; $ 5.651.603,00 ;5,65E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.494.761,00 ;1,49E+12
Cali-Jamundi/; $ 5.885.470,00 ;5,89E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.142.060,00 ;1,14E+12
Cali-Jamundi/; $ 6.269.568,00 ;6,27E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 725.973,00 ;7,26E+11
Cali-Jamundi/; $ 1.357.323,00 ;1,36E+12
Cali-Jamundi/; $ 21.154.549,00 ;2,12E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.300.347,00 ;5,30E+12
Cali-Jamundi/; $ 6.723.507,00 ;6,72E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.276.894,00 ;1,28E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.766.258,00 ;2,77E+12
Cali-Jamundi/; $ 1.119.955,00 ;1,12E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.713.385,00 ;1,71E+12
Cali-Jamundi/; $ 667.982,00 ;6,68E+11
Cali-Jamundi/; $ 1.632.481,00 ;1,63E+12
Cali-Jamundi/; $ 2.052.051,00 ;2,05E+12
Cali-Jamundi/; $ 1.394.805,00 ;1,39E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.104.183,00 ;5,10E+12
Cali-Jamundi/; $ 1.409.966,00 ;1,41E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 652.101,00 ;6,52E+11
Cali-Jamundi/; $ 4.833.924,00 ;4,83E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 566.896,00 ;5,67E+11
Cali-Jamundi/; $ 5.591.383,00 ;5,59E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 324.270,00 ;3,24E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.530.650,00 ;6,53E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.150.513,00 ;1,15E+12
Cali-Jamundi/; $ 1.464.021,00 ;1,46E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 7.078.303,00 ;7,08E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.184.361,00 ;1,18E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.703.873,00 ;1,70E+12
Cali-Jamundi/; $ 5.657.976,00 ;5,66E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 21.776.765,00 ;2,18E+13
Cali-Jamundi/; $ 1.129.061,00 ;1,13E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 17.786.241,00 ;1,78E+13
Cali-Jamundi/; $ 5.871.390,00 ;5,87E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.697.429,00 ;6,70E+12
Cali-Jamundi/; $ 1.027.817,00 ;1,03E+12
Cali-Jamundi/; $ 1.225.603,00 ;1,23E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.651.400,00 ;5,65E+12
Cali-Jamundi/; $ 5.698.668,00 ;5,70E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.509.653,00 ;6,51E+12
Cali-Jamundi/; $ 1.235.147,00 ;1,24E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.423.573,00 ;2,42E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.148.209,00 ;1,15E+12
Cali-Jamundi/; $ 2.408.435,00 ;2,41E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 17.569.820,00 ;1,76E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 18.183.361,00 ;1,82E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.665.128,00 ;6,67E+12
Cali-Jamundi/; $ 5.238.078,00 ;5,24E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.064.467,00 ;5,06E+12
Cali-Jamundi/; $ 697.411,00 ;6,97E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 833.389,00 ;8,33E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.493.911,00 ;1,49E+12
Cali-Jamundi/; $ 5.884.060,00 ;5,88E+12
Cali-Jamundi/; $ 18.740.349,00 ;1,87E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.430.613,00 ;1,43E+12
Cali-Jamundi/; $ 675.359,00 ;6,75E+11
Cali-Jamundi/; $ 186.212,00 ;1,86E+11
Cali-Jamundi/; $ 5.591.383,00 ;5,59E+12
Cali-Jamundi/; $ 830.460,00 ;8,30E+11
Cali-Jamundi/; $ 5.180.702,00 ;5,18E+12
Cali-Jamundi/; $ 4.755.945,00 ;4,76E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 351.508,00 ;3,52E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.387.719,00 ;2,39E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 846.895,00 ;8,47E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.053.671,00 ;6,05E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.852.527,00 ;5,85E+12
Cali-Jamundi/; $ 771.325,00 ;7,71E+11
Cali-Jamundi/; $ 437.528,00 ;4,38E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 726.339,00 ;7,26E+11
Cali-Jamundi/; $ 3.063.819,00 ;3,06E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.197.394,00 ;6,20E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 21.734.228,00 ;2,17E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 17.656.359,00 ;1,77E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.564.774,00 ;5,56E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 737.577,00 ;7,38E+11
Cali-Jamundi/; $ 1.144.155,00 ;1,14E+12
Cali-Jamundi/; $ 6.071.605,00 ;6,07E+12
Cali-Jamundi/; $ 911.068,00 ;9,11E+11
Cali-Jamundi/; $ 1.547.334,00 ;1,55E+12
Cali-Jamundi/; $ 5.868.384,00 ;5,87E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.376.506,00 ;1,38E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 751.647,00 ;7,52E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.591.383,00 ;5,59E+12
Cali-Jamundi/; $ 862.734,00 ;8,63E+11
Cali-Jamundi/; $ 2.442.135,00 ;2,44E+12
Cali-Jamundi/; $ 998.471,00 ;9,98E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.443.297,00 ;5,44E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.261.838,00 ;1,26E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 818.615,00 ;8,19E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 21.739.150,00 ;2,17E+13
Cali-Jamundi/; $ 7.009.326,00 ;7,01E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.916.783,00 ;1,92E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.707.518,00 ;1,71E+12
Cali-Jamundi/; $ 3.155.554,00 ;3,16E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.200.518,00 ;5,20E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 847.918,00 ;8,48E+11
Cali-Jamundi/; $ 5.591.383,00 ;5,59E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 18.457.859,00 ;1,85E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.046.803,00 ;2,05E+12
Cali-Jamundi/; $ 5.435.225,00 ;5,44E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 824.110,00 ;8,24E+11
Cali-Jamundi/; $ 6.500.551,00 ;6,50E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.122.933,00 ;2,12E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.013.143,00 ;6,01E+12
Cali-Jamundi/; $ 21.306.046,00 ;2,13E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 243.696,00 ;2,44E+11
Cali-Jamundi/; $ 5.592.814,00 ;5,59E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.364.521,00 ;5,36E+12
Cali-Jamundi/; $ 522.421,00 ;5,22E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 679.459,00 ;6,79E+11
Cali-Jamundi/; $ 4.339.062,00 ;4,34E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 690.908,00 ;6,91E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 4.681.255,00 ;4,68E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 317.377,00 ;3,17E+11
Cali-Jamundi/; $ 508.794,00 ;5,09E+11
Cali-Jamundi/; $ 5.563.023,00 ;5,56E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.147.120,00 ;1,15E+12
Cali-Jamundi/; $ 6.538.108,00 ;6,54E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.591.383,00 ;5,59E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 742.734,00 ;7,43E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 4.477.894,00 ;4,48E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.634.386,00 ;5,63E+12
Cali-Jamundi/; $ 5.303.572,00 ;5,30E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 498.900,00 ;4,99E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 229.242,00 ;2,29E+11
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 588.669,00 ;5,89E+11
Cali-Jamundi/; $ 4.005.118,00 ;4,01E+12
Cali-Jamundi/; $ 1.642.979,00 ;1,64E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 6.334.877,00 ;6,33E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.638.770,00 ;5,64E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.735.902,00 ;2,74E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 781.296,00 ;7,81E+11
Cali-Jamundi/; $ 1.563.385,00 ;1,56E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.371.915,00 ;1,37E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 759.150,00 ;7,59E+11
Cali-Jamundi/; $ 1.513.056,00 ;1,51E+12
Cali-Jamundi/; $ 5.908.413,00 ;5,91E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.582.420,00 ;1,58E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 4.051.379,00 ;4,05E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 2.054.480,00 ;2,05E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 4.364.681,00 ;4,36E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 5.667.335,00 ;5,67E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 17.598.643,00 ;1,76E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.845.718,00 ;1,85E+12
Cali-Jamundi/; $ 1.912.263,00 ;1,91E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.308.145,00 ;1,31E+12
Cali-Jamundi/; $ 6.670.560,00 ;6,67E+12
Cali-Jamundi/; $ 1.498.275,00 ;1,50E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.022.464,00 ;1,02E+12
Cali-Jamundi/; $ 1.568.784,00 ;1,57E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.323.234,00 ;1,32E+12
Cali-Jamundi/; $ 17.510.626,00 ;1,75E+13
Cali-Jamundi/; $ 5.298.277,00 ;5,30E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 1.859.807,00 ;1,86E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
Cali-Jamundi/; $ 17.724.248,00 ;1,77E+13
Cali-Jamundi/; $ 2.057.266,00 ;2,06E+12
Cali-Jamundi/; $ 24.547.532,00 ;2,45E+13
